year,serialno,state,puma,wgtp,np,hincp,fincp,adjinc,hht,hht2,noc,npf,fparc,person_count,adult_count,college_age_count,student_enrolled_count,likely_college_student_count,employed_count,reference_person_count,reference_person_student_flag,has_any_likely_college_student,has_any_student,has_any_college_age_person,has_any_employed_person,student_share_of_persons,student_share_of_adults,college_age_share_of_persons,student_heavy_flag_rule_a,student_heavy_flag_rule_b,analysis_weight,hincp_adj_real,student_heavy_flag,hh_comp_key,below_alice_flag,annual_alice_threshold,wgtp_adj
2023,2023HU0272734,17,1901,224,1,3900.0,,1019518,4.0,9.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,224.0,3976.1202,0,1_adult_0_child,1,33348.0,224.0
2023,2023HU0274830,17,1902,61,1,11700.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,13.085537,11928.3606,0,1_adult_0_child,1,33348.0,13.085537
2023,2023HU0274916,17,1901,226,1,15300.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,226.0,15598.6254,0,1_adult_0_child,1,33348.0,226.0
2023,2023HU0277584,17,1902,15,1,19000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.217755,19370.842,0,1_adult_0_child,1,33348.0,3.217755
2023,2023HU0278961,17,1902,29,2,34000.0,,1019518,5.0,4.0,0.0,,,2,2,0,2,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,6.220993,34663.612,0,2_adult_0_child,1,46488.0,6.220993
2023,2023HU0282907,17,1901,308,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,308.0,0.0,1,1_adult_0_child,1,33348.0,308.0
2023,2023HU0283086,17,1902,15,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.217755,0.0,0,1_adult_0_child,1,33348.0,3.217755
2023,2023HU0283557,17,1902,69,1,5400.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.801673,5505.3972,0,1_adult_0_child,1,33348.0,14.801673
2023,2023HU0288669,17,1902,10,4,57200.0,37400.0,1019518,3.0,7.0,0.0,3.0,4.0,4,4,2,2,0,0,1,0,0,1,1,0,0.0,0.0,0.5,0,0,2.14517,58316.4296,0,3plus_adult_0_child,1,64080.0,2.14517
2023,2023HU0290727,17,1902,91,1,16500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,19.521047,16822.047,0,1_adult_0_child,1,33348.0,19.521047
2023,2023HU0291385,17,1901,102,1,130.0,,1019518,6.0,5.0,0.0,,,1,1,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,102.0,132.53734,0,1_adult_0_child,1,33348.0,102.0
2023,2023HU0292538,17,1902,15,1,12050.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.217755,12285.1919,0,1_adult_0_child,1,33348.0,3.217755
2023,2023HU0292739,17,1901,15,2,31500.0,31500.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.0,32114.817,0,2_adult_0_child,1,46488.0,15.0
2023,2023HU0299421,17,1901,156,4,65000.0,65000.0,1019518,1.0,1.0,2.0,4.0,3.0,4,2,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,156.0,66268.67,0,2_adult_2plus_child,1,72012.0,156.0
2023,2023HU0300675,17,1902,47,1,21200.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,10.082299,21613.7816,0,1_adult_0_child,1,33348.0,10.082299
2023,2023HU0304564,17,1902,5,2,22000.0,22000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.072585,22429.396,0,2_adult_0_child,1,46488.0,1.072585
2023,2023HU0307048,17,1902,56,1,25000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,12.012952,25487.95,0,1_adult_0_child,1,33348.0,12.012952
2023,2023HU0313503,17,1902,31,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.650027,0.0,0,1_adult_0_child,1,33348.0,6.650027
2023,2023HU0315181,17,1902,40,2,14800.0,,1019518,7.0,8.0,0.0,,,2,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,8.58068,15088.8664,0,1_adult_0_child,1,33348.0,8.58068
2023,2023HU0318764,17,1902,314,2,8500.0,,1019518,5.0,12.0,0.0,,,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,67.358338,8665.903,0,2_adult_0_child,1,46488.0,67.358338
2023,2023HU0319074,17,1902,94,1,10100.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,20.164598,10297.1318,0,1_adult_0_child,1,33348.0,20.164598
2023,2023HU0323286,17,1902,10,3,22400.0,22400.0,1019518,3.0,7.0,0.0,3.0,2.0,3,1,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,2.14517,22837.2032,0,1_adult_0_child,1,33348.0,2.14517
2023,2023HU0324471,17,1902,85,1,14900.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,18.233945,15190.8182,0,1_adult_0_child,1,33348.0,18.233945
2023,2023HU0330402,17,1901,32,1,5000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,32.0,5097.59,0,1_adult_0_child,1,33348.0,32.0
2023,2023HU0333183,17,1902,17,1,10500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.646789,10704.939,0,1_adult_0_child,1,33348.0,3.646789
2023,2023HU0335691,17,1902,118,2,24800.0,24800.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,25.313006,25284.0464,0,2_adult_0_child,1,46488.0,25.313006
2023,2023HU0336418,17,1902,17,4,52000.0,52000.0,1019518,3.0,6.0,3.0,4.0,2.0,4,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,3.646789,53014.936,0,1_adult_2plus_child,1,62232.0,3.646789
2023,2023HU0337676,17,1902,10,5,58700.0,58700.0,1019518,1.0,1.0,3.0,5.0,2.0,5,2,0,3,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,2.14517,59845.7066,0,2_adult_2plus_child,1,72012.0,2.14517
2023,2023HU0339709,17,1901,282,5,50000.0,50000.0,1019518,1.0,1.0,3.0,5.0,3.0,5,2,0,2,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,282.0,50975.9,0,2_adult_2plus_child,1,72012.0,282.0
2023,2023HU0346090,17,1902,33,1,22900.0,,1019518,6.0,5.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,7.079061,23346.9622,0,1_adult_0_child,1,33348.0,7.079061
2023,2023HU0348226,17,1902,71,1,28900.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.230707,29464.0702,0,1_adult_0_child,1,33348.0,15.230707
2023,2023HU0351113,17,1901,59,5,27300.0,27300.0,1019518,1.0,1.0,2.0,5.0,2.0,5,3,1,3,1,1,1,0,1,1,1,1,0.2,0.3333333333333333,0.2,0,0,59.0,27832.8414,0,3plus_adult_1plus_child,1,73296.0,59.0
2023,2023HU0353449,17,1902,42,4,40000.0,40000.0,1019518,1.0,1.0,2.0,4.0,1.0,4,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,9.009714,40780.72,0,2_adult_2plus_child,1,72012.0,9.009714
2023,2023HU0353725,17,1902,22,3,57800.0,57800.0,1019518,1.0,2.0,0.0,3.0,4.0,3,3,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,4.719374,58928.1404,0,3plus_adult_0_child,1,64080.0,4.719374
2023,2023HU0353764,17,1902,39,2,32000.0,32000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.366163,32624.576,0,2_adult_0_child,1,46488.0,8.366163
2023,2023HU0355932,17,1902,30,1,18400.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.43551,18759.1312,0,1_adult_0_child,1,33348.0,6.43551
2023,2023HU0357391,17,1901,89,1,0.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,89.0,0.0,0,1_adult_0_child,1,33348.0,89.0
2023,2023HU0357541,17,1901,106,2,37900.0,,1019518,5.0,4.0,0.0,,,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,106.0,38639.7322,0,2_adult_0_child,1,46488.0,106.0
2023,2023HU0358974,17,1902,19,1,19200.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.075823,19574.7456,0,1_adult_0_child,1,33348.0,4.075823
2023,2023HU0364376,17,1902,42,2,34300.0,34300.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,9.009714,34969.4674,0,2_adult_0_child,1,46488.0,9.009714
2023,2023HU0364968,17,1901,305,1,12000.0,,1019518,6.0,5.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,305.0,12234.216,0,1_adult_0_child,1,33348.0,305.0
2023,2023HU0367912,17,1901,73,1,23200.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,73.0,23652.8176,0,1_adult_0_child,1,33348.0,73.0
2023,2023HU0367951,17,1901,65,1,300.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,65.0,305.8554,0,1_adult_0_child,1,33348.0,65.0
2023,2023HU0368642,17,1902,9,2,0.0,0.0,1019518,3.0,7.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.930653,0.0,0,2_adult_0_child,1,46488.0,1.930653
2023,2023HU0368774,17,1902,76,1,12000.0,,1019518,4.0,9.0,0.0,,,1,1,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0,0,0,16.303292,12234.216,0,1_adult_0_child,1,33348.0,16.303292
2023,2023HU0370403,17,1901,43,1,29560.0,,1019518,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,43.0,30136.95208,0,1_adult_0_child,1,33348.0,43.0
2023,2023HU0374899,17,1901,65,4,22000.0,9000.0,1019518,3.0,3.0,2.0,3.0,3.0,4,2,0,1,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,65.0,22429.396,0,2_adult_2plus_child,1,72012.0,65.0
2023,2023HU0378251,17,1901,39,1,23900.0,,1019518,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,39.0,24366.4802,0,1_adult_0_child,1,33348.0,39.0
2023,2023HU0379691,17,1901,172,1,0.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0,0,172.0,0.0,0,1_adult_0_child,1,33348.0,172.0
2023,2023HU0384418,17,1902,169,4,28400.0,28400.0,1019518,3.0,6.0,3.0,4.0,2.0,4,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,36.253373,28954.3112,0,1_adult_2plus_child,1,62232.0,36.253373
2023,2023HU0389083,17,1901,98,4,25000.0,25000.0,1019518,1.0,1.0,2.0,4.0,3.0,4,2,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,98.0,25487.95,0,2_adult_2plus_child,1,72012.0,98.0
2023,2023HU0390340,17,1901,92,1,30600.0,,1019518,6.0,5.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,92.0,31197.2508,0,1_adult_0_child,1,33348.0,92.0
2023,2023HU0390626,17,1902,56,4,55000.0,55000.0,1019518,3.0,6.0,3.0,4.0,2.0,4,1,0,3,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,12.012952,56073.49,0,1_adult_2plus_child,1,62232.0,12.012952
2023,2023HU0393590,17,1902,10,1,6000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.14517,6117.108,0,1_adult_0_child,1,33348.0,2.14517
2023,2023HU0393857,17,1901,107,2,43960.0,43960.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,107.0,44818.01128,0,2_adult_0_child,1,46488.0,107.0
2023,2023HU0395232,17,1902,15,2,15100.0,15100.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,3.217755,15394.7218,0,2_adult_0_child,1,46488.0,3.217755
2023,2023HU0396448,17,1902,68,2,45400.0,45400.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.587156,46286.1172,0,2_adult_0_child,1,46488.0,14.587156
2023,2023HU0396757,17,1901,61,1,24400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,61.0,24876.2392,0,1_adult_0_child,1,33348.0,61.0
2023,2023HU0398530,17,1901,147,2,29000.0,29000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,147.0,29566.022,0,2_adult_0_child,1,46488.0,147.0
2023,2023HU0399999,17,1902,72,3,52500.0,52500.0,1019518,2.0,11.0,0.0,3.0,4.0,3,3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.445224,53524.695,0,3plus_adult_0_child,1,64080.0,15.445224
2023,2023HU0400579,17,1902,20,2,45100.0,45100.0,1019518,3.0,7.0,0.0,2.0,4.0,2,2,1,1,1,2,1,0,1,1,1,1,0.5,0.5,0.5,1,0,4.29034,45980.2618,0,2_adult_0_child,1,46488.0,4.29034
2023,2023HU0403546,17,1902,79,1,11500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,16.946843,11724.457,0,1_adult_0_child,1,33348.0,16.946843
2023,2023HU0404400,17,1902,248,1,0.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,53.200216,0.0,0,1_adult_0_child,1,33348.0,53.200216
2023,2023HU0405951,17,1902,93,1,0.0,,1019518,6.0,5.0,0.0,,,1,1,1,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0,0,19.950081,0.0,0,1_adult_0_child,1,33348.0,19.950081
2023,2023HU0419200,17,1901,110,2,13300.0,13300.0,1019518,2.0,11.0,0.0,2.0,4.0,2,2,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,1,0,110.0,13559.5894,0,2_adult_0_child,1,46488.0,110.0
2023,2023HU0419247,17,1902,73,1,5000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.659741,5097.59,0,1_adult_0_child,1,33348.0,15.659741
2023,2023HU0419399,17,1902,62,3,23000.0,23000.0,1019518,3.0,6.0,1.0,3.0,1.0,3,2,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.3333333333333333,0,0,13.300054,23448.914,0,2_adult_1_child,1,62760.0,13.300054
2023,2023HU0422971,17,1902,12,1,16000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.574204,16312.288,0,1_adult_0_child,1,33348.0,2.574204
2023,2023HU0423641,17,1902,87,2,37800.0,37800.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,18.662979,38537.7804,0,2_adult_0_child,1,46488.0,18.662979
2023,2023HU0424369,17,1902,22,4,71000.0,71000.0,1019518,1.0,1.0,1.0,4.0,2.0,4,3,1,1,0,1,1,0,0,1,1,1,0.0,0.0,0.25,0,0,4.719374,72385.778,0,3plus_adult_1plus_child,1,73296.0,4.719374
2023,2023HU0433125,17,1901,8,2,23300.0,23300.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,8.0,23754.7694,0,2_adult_0_child,1,46488.0,8.0
2023,2023HU0436592,17,1902,16,1,25000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.432272,25487.95,0,1_adult_0_child,1,33348.0,3.432272
2023,2023HU0436722,17,1902,55,1,11200.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,11.798435,11418.6016,0,1_adult_0_child,1,33348.0,11.798435
2023,2023HU0436786,17,1901,74,1,11050.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,74.0,11265.6739,0,1_adult_0_child,1,33348.0,74.0
2023,2023HU0438233,17,1901,306,1,31000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,306.0,31605.058,0,1_adult_0_child,1,33348.0,306.0
2023,2023HU0439686,17,1902,22,2,21100.0,21100.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.719374,21511.8298,0,2_adult_0_child,1,46488.0,4.719374
2023,2023HU0440373,17,1902,136,1,25000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,29.174312,25487.95,0,1_adult_0_child,1,33348.0,29.174312
2023,2023HU0445760,17,1902,78,2,38000.0,38000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,1,0,0,2,1,0,0,0,1,1,0.0,0.0,0.5,0,0,16.732326,38741.684,0,2_adult_0_child,1,46488.0,16.732326
2023,2023HU0450081,17,1901,40,1,0.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,40.0,0.0,1,1_adult_0_child,1,33348.0,40.0
2023,2023HU0450635,17,1901,14,2,38500.0,38500.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,14.0,39251.443,0,2_adult_0_child,1,46488.0,14.0
2023,2023HU0451216,17,1901,47,1,13000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,47.0,13253.734,0,1_adult_0_child,1,33348.0,47.0
2023,2023HU0456224,17,1902,9,2,39100.0,39100.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.930653,39863.1538,0,2_adult_0_child,1,46488.0,1.930653
2023,2023HU0456351,17,1901,183,3,19500.0,19500.0,1019518,3.0,7.0,0.0,3.0,4.0,3,3,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,183.0,19880.601,0,3plus_adult_0_child,1,64080.0,183.0
2023,2023HU0456487,17,1902,17,1,16010.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.646789,16322.48318,0,1_adult_0_child,1,33348.0,3.646789
2023,2023HU0462101,17,1901,31,1,21500.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,31.0,21919.637,0,1_adult_0_child,1,33348.0,31.0
2023,2023HU0462958,17,1901,96,1,2300.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,96.0,2344.8914,0,1_adult_0_child,1,33348.0,96.0
2023,2023HU0464673,17,1902,8,1,9400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.716136,9583.4692,0,1_adult_0_child,1,33348.0,1.716136
2023,2023HU0464689,17,1901,43,1,31400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,43.0,32012.8652,0,1_adult_0_child,1,33348.0,43.0
2023,2023HU0468326,17,1902,131,1,11000.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,28.101727,11214.698,0,1_adult_0_child,1,33348.0,28.101727
2023,2023HU0468871,17,1902,177,2,25000.0,25000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,37.969509,25487.95,0,2_adult_0_child,1,46488.0,37.969509
2023,2023HU0469910,17,1901,238,1,15000.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,0,238.0,15292.77,0,1_adult_0_child,1,33348.0,238.0
2023,2023HU0474653,17,1902,59,2,15600.0,15600.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,12.656503,15904.4808,0,2_adult_0_child,1,46488.0,12.656503
2023,2023HU0479283,17,1902,32,1,7300.0,,1019518,4.0,9.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,6.864544,7442.4814,0,1_adult_0_child,1,33348.0,6.864544
2023,2023HU0479358,17,1902,88,1,12000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,18.877496,12234.216,0,1_adult_0_child,1,33348.0,18.877496
2023,2023HU0479982,17,1902,15,1,15400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.217755,15700.5772,0,1_adult_0_child,1,33348.0,3.217755
2023,2023HU0480165,17,1902,72,1,6800.0,,1019518,4.0,9.0,0.0,,,1,1,1,1,0,1,1,0,0,1,1,1,0.0,0.0,1.0,0,0,15.445224,6932.7224,0,1_adult_0_child,1,33348.0,15.445224
2023,2023HU0481383,17,1902,14,1,31030.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,3.003238,31635.64354,0,1_adult_0_child,1,33348.0,3.003238
2023,2023HU0481771,17,1901,9,1,7400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,9.0,7544.4332,0,1_adult_0_child,1,33348.0,9.0
2023,2023HU0483281,17,1902,20,1,30900.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,4.29034,31503.1062,0,1_adult_0_child,1,33348.0,4.29034
2023,2023HU0488513,17,1902,20,4,27700.0,27700.0,1019518,1.0,2.0,0.0,4.0,4.0,4,4,2,1,1,3,1,0,1,1,1,1,0.25,0.25,0.5,0,0,4.29034,28240.6486,0,3plus_adult_0_child,1,64080.0,4.29034
2023,2023HU0488790,17,1902,60,1,20000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,12.87102,20390.36,0,1_adult_0_child,1,33348.0,12.87102
2023,2023HU0489632,17,1902,12,2,0.0,0.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.574204,0.0,0,2_adult_0_child,1,46488.0,2.574204
2023,2023HU0490507,17,1901,110,1,18800.0,,1019518,4.0,9.0,0.0,,,1,1,0,1,0,1,1,0,0,1,0,1,0.0,0.0,0.0,0,0,110.0,19166.9384,0,1_adult_0_child,1,33348.0,110.0
2023,2023HU0490896,17,1901,67,2,34800.0,34800.0,1019518,3.0,7.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,67.0,35479.2264,0,2_adult_0_child,1,46488.0,67.0
2023,2023HU0492133,17,1902,104,2,35800.0,35800.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,22.309768,36498.7444,0,2_adult_0_child,1,46488.0,22.309768
2023,2023HU0498037,17,1902,58,1,14400.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,12.441986,14681.0592,0,1_adult_0_child,1,33348.0,12.441986
2023,2023HU0501460,17,1902,13,2,36200.0,36200.0,1019518,3.0,6.0,1.0,2.0,2.0,2,1,0,1,0,2,1,0,0,1,0,1,0.0,0.0,0.0,0,0,2.788721,36906.5516,0,1_adult_1_child,1,45888.0,2.788721
2023,2023HU0501905,17,1902,8,2,18000.0,18000.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1.716136,18351.324,0,2_adult_0_child,1,46488.0,1.716136
2023,2023HU0502206,17,1901,480,2,0.0,,1019518,7.0,8.0,0.0,,,2,2,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0,0,480.0,0.0,0,2_adult_0_child,1,46488.0,480.0
2023,2023HU0508097,17,1902,71,1,12300.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,15.230707,12540.0714,0,1_adult_0_child,1,33348.0,15.230707
2023,2023HU0509532,17,1902,121,2,22410.0,22410.0,1019518,3.0,6.0,1.0,2.0,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,25.956557,22847.39838,0,1_adult_1_child,1,45888.0,25.956557
2023,2023HU0509729,17,1902,73,1,25000.0,,1019518,6.0,5.0,0.0,,,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,15.659741,25487.95,0,1_adult_0_child,1,33348.0,15.659741
2023,2023HU0513116,17,1902,11,2,42600.0,42600.0,1019518,1.0,2.0,0.0,2.0,4.0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,2.359687,43431.4668,0,2_adult_0_child,1,46488.0,2.359687
